image,cozy,delicious,excited,gloomy,happy,lovely,ordinary,peaceful,sensitive,best_mood,best_score,label,match
lovely_02.jpg,3.3862838e-05,0.00343321,0.7423461,0.0004545127,0.040880192,0.07524685,0.06328786,0.0044352585,0.06988219,excited,0.7423461,lovely,False
cozy_02.jpg,0.9998337,9.315045e-06,3.4453126e-07,8.769471e-06,8.624469e-08,2.0692032e-06,3.652044e-05,0.00010673932,2.3367988e-06,cozy,0.9998337,cozy,True
lovely_03.jpg,8.554748e-06,0.0010634948,0.3084679,1.0563512e-07,0.33470654,0.19586293,0.0007611422,0.1561892,0.0029401975,happy,0.33470654,lovely,False
happy_01.jpg,1.9556758e-08,6.9468e-07,0.7666738,6.4147565e-10,0.2329938,0.00031698743,1.0573107e-06,1.0926595e-05,2.7033252e-06,excited,0.7666738,happy,False
happy_03.jpg,3.9754284e-09,2.2449973e-05,0.3699371,7.4284805e-09,0.6287467,0.0011694831,6.4150436e-06,5.1732604e-05,6.6215995e-05,happy,0.6287467,happy,True
lovely_01.jpg,0.00011599396,0.00031221332,0.016807426,2.604261e-07,0.16007236,0.81161004,0.00016261521,0.0061244667,0.0047946135,lovely,0.81161004,lovely,True
cozy_01.jpg,0.9896582,2.0400574e-07,6.127134e-06,8.952385e-05,2.6317177e-05,7.5177144e-05,0.00020536428,0.009914785,2.4314586e-05,cozy,0.9896582,cozy,True
happy_02.jpg,2.3021603e-07,3.745881e-05,0.14662565,1.03854e-09,0.84615594,0.0068222084,3.440403e-06,0.0002536303,0.00010151817,happy,0.84615594,happy,True
lovely_04.jpg,0.00012324468,0.00015781225,0.007338286,0.001253815,0.010373385,0.26247966,0.00048367743,0.10269426,0.61509585,sensitive,0.61509585,lovely,False
happy_06.jpg,3.5694736e-09,3.912642e-06,0.7243869,4.7361635e-11,0.27530834,0.00030029696,2.4237644e-07,1.6884205e-07,1.2692988e-07,excited,0.7243869,happy,False
excited_01.jpg,5.0838014e-09,4.107261e-06,0.926017,1.6710846e-08,0.07240796,0.00061776594,1.0587872e-05,0.00091562,2.7016149e-05,excited,0.926017,excited,True
happy_07.jpg,0.0064893467,3.3162265e-05,0.00016361223,1.376565e-07,0.000165343,0.0012419696,8.0851925e-05,0.99027294,0.0015525939,peaceful,0.99027294,happy,False
lovely_05.jpg,0.00021001842,5.4406405e-06,0.00015402041,0.0011291142,0.000108763226,0.009492842,0.00066926645,0.33915076,0.64907974,sensitive,0.64907974,lovely,False
happy_05.jpg,9.460452e-06,8.260233e-05,0.18874419,7.063573e-09,0.8068579,0.004271264,2.9762787e-06,1.5459835e-05,1.6202446e-05,happy,0.8068579,happy,True
excited_03.jpg,7.3591755e-09,9.590068e-07,0.00034960787,3.301792e-08,0.00047749287,0.0066152387,2.1160375e-05,0.99177504,0.0007605004,peaceful,0.99177504,excited,False
excited_02.jpg,2.5431168e-08,1.2644445e-05,0.7275807,5.809123e-10,0.2679869,0.002215437,2.748871e-06,0.0021912726,1.0211638e-05,excited,0.7275807,excited,True
happy_04.jpg,4.804057e-07,0.012891967,0.08183546,1.4133399e-09,0.8459735,0.057895053,6.822748e-05,0.0012755381,5.9732516e-05,happy,0.8459735,happy,True
gloomy_02.jpg,1.0515919e-10,3.1716643e-12,1.487236e-11,1.0,4.557187e-13,8.246859e-12,5.595361e-10,3.4662676e-11,1.7136694e-08,gloomy,1.0,gloomy,True
sensitive_02.jpg,8.3771656e-10,6.45574e-10,2.0320476e-10,5.411385e-11,5.8862865e-10,2.1777903e-07,9.2438585e-10,0.99999976,2.9781217e-08,peaceful,0.99999976,sensitive,False
sensitive_03.jpg,5.810648e-06,3.491516e-07,1.7120157e-05,0.49076307,2.226883e-06,8.051303e-05,0.00042019822,0.38359573,0.12511504,gloomy,0.49076307,sensitive,False
gloomy_03.jpg,6.0827243e-10,2.8798264e-10,5.21907e-10,0.9999825,7.9016356e-11,8.325703e-09,6.267503e-08,4.6156633e-06,1.2785377e-05,gloomy,0.9999825,gloomy,True
gloomy_01.jpg,6.836671e-09,8.8523906e-05,0.4005886,9.2767954e-10,0.5984107,0.00089119613,3.4988952e-06,2.8296545e-06,1.45502845e-05,happy,0.5984107,gloomy,False
sensitive_01.jpg,0.012204005,0.0002874986,0.00957527,0.0001205351,0.0013169872,0.11180931,0.0051324046,0.5686784,0.2908755,peaceful,0.5686784,sensitive,False
ordinary_02.jpg,0.006637727,0.006359523,0.0022595923,0.0060999915,0.00082351686,0.07569314,0.5587134,0.24195993,0.10145316,ordinary,0.5587134,ordinary,True
gloomy_04.jpg,2.1040486e-07,5.6401177e-08,5.7554666e-07,0.9458506,4.9996416e-08,6.247622e-06,0.00019741211,0.04580869,0.008136148,gloomy,0.9458506,gloomy,True
ordinary_01.jpg,1.1102734e-05,0.007124502,0.29395694,0.058377612,0.013521696,0.042910147,0.2859347,0.0071214177,0.29104194,excited,0.29395694,ordinary,False
peaceful_02.jpg,0.015741734,0.00034886017,0.018518144,0.0005198145,0.008545159,0.024535501,0.025976365,0.84040594,0.065408416,peaceful,0.84040594,peaceful,True
peaceful_01.jpg,1.6385335e-09,1.8541927e-09,2.53543e-09,5.363673e-07,1.8924409e-09,2.0401326e-06,1.09389234e-07,0.9999498,4.7514117e-05,peaceful,0.9999498,peaceful,True
delicious_01.jpg,4.270803e-10,0.99993694,7.536709e-06,1.11075725e-10,3.251176e-06,5.1931478e-05,9.203493e-08,7.642111e-08,3.5978896e-08,delicious,0.99993694,delicious,True
delicious_02.jpg,7.9123547e-10,0.9999682,5.123619e-06,3.0271712e-11,2.2987388e-06,2.437075e-05,7.264353e-08,2.6723754e-08,1.1647408e-08,delicious,0.9999682,delicious,True
happy_08.jpg,6.589802e-08,2.4341718e-05,0.17198163,1.0989158e-09,0.8209027,0.00644117,4.6452597e-06,0.0006272211,1.8073435e-05,happy,0.8209027,happy,True
match_rate,0.5806,,,,,,,,,,,match,False

match_rate,0.5625
